MaxForwardProgress,AverageForwardProgress,ItrTime,Itr,Time,MaxReturn,PolicyExecTime,Time-ModelFit,Post-Loss,Time-EnvSampleProc,AverageReturn,AverageDiscountedReturn,StdForwardProgress,n_timesteps,AvgModelEpochTime,Time-EnvSampling,NumTrajs,StdReturn,MinReturn,Pre-Loss,EnvExecTime,MinForwardProgress,Epochs
1.0654006591472112,0.6587734006092656,2258.622645378113,31,40701.93025445938,-2.774191384959455,124.96360802650452,2132.1849575042725,0.02926452,0.0040853023529052734,-50.47567886033151,6.100202142919474,0.21186807557030196,160000,21.318583846092224,126.43143153190613,5,25.6534561700416,-73.08177724123792,0.030899173,1.368109941482544,0.4798329384279052,99
1.7373898378571468,1.4505825047004142,2242.414382457733,32,42944.478238105774,59.5525150672861,124.01718544960022,2116.9670231342316,0.028172327,0.0013263225555419922,32.71554669829572,21.580656585219533,0.16635191007936503,165000,21.16802875995636,125.4438328742981,5,15.457930640558443,14.41334080729698,0.031450953,1.3371248245239258,1.2723568301541646,99
0.5156596643370441,0.4074880259168464,2196.761249065399,33,45141.35162615776,-68.78389690776726,114.19121408462524,2081.2512624263763,0.028996112,0.0011150836944580078,-79.52443126005815,10.266744886742597,0.07647772747385517,170000,20.810654146671297,115.50779938697815,5,8.104062618660732,-89.62954825962547,0.031158965,1.2425377368927002,0.30880970571793964,99
1.4218612390516199,0.43090669054572733,2262.265796661377,34,47403.725004673004,38.19695012308432,114.8045301437378,2146.1501631736755,0.02931648,0.0010876655578613281,-60.18754152842325,-2.9024670103267476,0.8646167261015525,175000,21.460320649147032,116.11346435546875,5,87.37599090186379,-193.84304870102994,0.03151663,1.2339749336242676,-0.9049382763171676,99
1.5340837287917275,0.9944431728086307,2331.178126335144,35,49735.00449204445,42.919955108895145,114.06977844238281,2215.7990102767944,0.028881285,0.0009548664093017578,-12.214639180960408,-0.7551657893872175,0.3121562206945467,180000,22.15675480365753,115.37728524208069,5,32.92582640821934,-47.30996667249556,0.03153279,1.233574628829956,0.6670291267484503,99
5.120693967189538,3.7331964761606877,2388.7358736991882,36,52123.84314775467,409.0350447565318,113.70758533477783,2273.714644908905,0.03018273,0.0010154247283935547,267.625895284147,30.24190772880229,1.5826265779630897,185000,22.736246664524078,115.01932644844055,5,159.6267358370855,-30.571729870138654,0.031859707,1.2415552139282227,0.7806985716716337,99
2.5345409065612947,1.2452568176986722,2452.134325027466,37,54576.08571982384,145.87913968646438,113.82948994636536,2336.9892926216125,0.029120067,0.0011706352233886719,13.737631987757856,7.611043045984732,0.6863011691114511,190000,23.36865091085434,115.14281845092773,5,70.14863368797522,-54.02379599032426,0.032716352,1.2402896881103516,0.5754108913734854,99
2.70380251448323,1.9677891425129264,2517.293420791626,38,57093.48303318024,158.76870035727265,117.08068466186523,2398.875373363495,0.03263601,0.0010938644409179688,86.81472710522169,9.105645984203623,0.43321279126466633,195000,23.987456238269807,118.41576552391052,5,42.58593244827524,28.965679038699296,0.03621259,1.2610571384429932,1.3866792216339856,99
0.4864708688347592,0.36485843063824236,2593.9911167621613,39,59687.58070707321,-63.146590759658004,114.75054860115051,2477.92108130455,0.029721856,0.000997304916381836,-74.20441393158936,9.382999339566574,0.08013690761090767,200000,24.778205969333648,116.06792426109314,5,8.393413411938058,-86.2528821765769,0.03243186,1.245922565460205,0.25383843930204614,99
2.9427738261886005,1.0540830039135962,2666.124009847641,40,62353.80937194824,186.13087322909792,115.93820810317993,2548.870237350464,0.03013628,0.0010159015655517578,-2.5335764880423888,7.917998636320005,1.2536558573770882,205000,25.487717015743257,117.25157880783081,5,124.06137234872752,-200.95553805233766,0.033182997,1.2434911727905273,-0.9647017732022444,99
1.715289218139896,1.1621721943351058,2730.948229074478,41,65084.86195731163,51.985161667241684,116.13898229598999,2613.485571861267,0.030231625,0.0010564327239990234,-0.6293612682731833,7.885563100385423,0.5278352175475061,210000,26.133894162178038,117.46060919761658,5,52.73937720688013,-76.82321412599475,0.033236057,1.2484452724456787,0.3977632483512016,99
3.601697536468148,2.6923085816690717,2852.4034311771393,42,67937.37193632126,250.1941019354149,115.99663138389587,2735.071443080902,0.0298134,0.001218557357788086,158.9321681925183,18.051966973872446,0.7638911395319664,215000,27.34978457212448,117.32980036735535,5,77.45197370882265,67.97196539404462,0.031573437,1.2630634307861328,1.8226842297729418,99
4.075612454533483,1.5536813679741073,2906.0878088474274,43,70843.5619969368,301.745480711661,114.98977446556091,2789.77982544899,0.030433252,0.0011904239654541016,48.45413165596214,10.500207112210225,1.3444269051693927,220000,27.896018216609956,116.30561923980713,5,135.34823732310068,-62.021805595833726,0.03297007,1.2419803142547607,0.4754872237460561,99
3.084596232953325,2.4133957704345628,3066.2662851810455,44,73909.975959301,198.61123168172082,123.01497721672058,2941.8271808624268,0.028561952,0.0031707286834716797,132.05999342671143,15.077090280338684,0.5900062059943163,225000,29.416367909908296,124.43347692489624,5,58.681076205547996,33.58491848607071,0.031042654,1.3290126323699951,1.4201741480979924,99
0.673429456045909,0.37309336105657287,3124.2805037498474,45,77034.41481781006,-44.18856344690091,133.47257566452026,2989.184665441513,0.029270258,0.0052111148834228516,-75.78569914561588,8.556859881422525,0.15903733947995258,230000,29.889280252456665,135.08818936347961,5,16.649899379934695,-87.81112762972445,0.03295255,1.4812202453613281,0.25177734105550226,99
3.6777616848584516,0.9812837968433723,3188.67285656929,46,80223.28045916557,257.84917230812096,120.54288029670715,3066.684154987335,0.031199913,0.01085352897644043,-9.475833944181867,5.6218204389077036,1.4667306361593289,235000,30.663871586322784,121.97436356544495,5,145.8705584397303,-184.58683878208498,0.03271789,1.3067402839660645,-0.7558551478210926,99
1.5279688627200427,1.0615282220103535,3243.2284257411957,47,83466.6963148117,31.88012112502137,121.54792666435242,3120.251597881317,0.02966992,0.0051097869873046875,-11.882035107499664,11.178268669675393,0.3371690313008854,240000,31.198658950328827,122.96886491775513,5,33.032061350327126,-57.358149025233956,0.032036692,1.3019733428955078,0.5978845895272856,99
2.8626466655950344,2.080810982978371,3258.6860287189484,48,86725.55387401581,173.75784989111688,120.52156019210815,3136.7478156089783,0.028989008,0.0059356689453125,97.97379895417085,10.38433297644926,0.4036614080625189,245000,31.365336191654205,121.92949032783508,5,39.263297668103135,66.28701556917329,0.031811964,1.2916350364685059,1.7565768300106241,99
0.7907709374766396,0.4912308691563446,3203.166380882263,49,89928.89837551117,-42.87404218263749,115.1907730102539,3086.611666917801,0.029317813,0.0042421817779541016,-66.65243601265317,9.54137194004775,0.18254672884963144,250000,30.86385550260544,116.5478458404541,5,15.510368262500704,-83.46434305995028,0.032269858,1.2480223178863525,0.3014541205227886,99
